run,skip_n,bench_type,arch,pol,prec,rec,acc,f1,time
0,1,quality,densenet121,skip-norm-n,0.6870731090311156,0.6874939725815145,0.6921491227144457,0.6861462190010039,0.0
1,1,quality,densenet121,skip-norm-n,0.5889198077409562,0.588546747851408,0.6550234384254916,0.5939232234545784,0.0
2,1,quality,densenet121,skip-norm-n,0.41487477864912725,0.4124669198049894,0.5981725969787579,0.4111170329495075,0.0
3,1,quality,densenet121,skip-norm-n,0.6043511257272958,0.6043581285711144,0.6612956355883177,0.6111606141216599,0.0
4,1,quality,densenet121,skip-norm-n,0.6817606880849988,0.6817469200640754,0.6935839784441583,0.6822578295553843,0.0
5,1,quality,densenet121,skip-norm-n,0.6607639767265369,0.6603146417311228,0.6814759348822921,0.6585616206699128,0.0
6,1,quality,densenet121,skip-norm-n,0.6314191753098912,0.6323756644044934,0.6754010071131593,0.6334377205761135,0.0
7,1,quality,densenet121,skip-norm-n,0.6491272451302808,0.6489133697195513,0.6784351409106195,0.6543152615850667,0.0
8,1,quality,densenet121,skip-norm-n,0.6815077156589932,0.6817497164064991,0.6934573408133466,0.6819991451913656,0.0
9,1,quality,densenet121,skip-norm-n,0.6061219327093347,0.6064503576322251,0.682031674935606,0.6160438236605078,0.0
10,1,quality,densenet121,skip-norm-n,0.45054389071591194,0.44901711154234913,0.6212917899630866,0.45850877360110565,0.0
11,1,quality,densenet121,skip-norm-n,0.6430559069061472,0.6433117598100984,0.6634622359728591,0.6422327640164975,0.0
12,1,quality,densenet121,skip-norm-n,0.6686061219327093,0.6686381452723197,0.6863142000774873,0.6686563732892837,0.0
13,1,quality,densenet121,skip-norm-n,0.6794839362509486,0.6800910234131118,0.6836406380637939,0.6770495837634394,0.0
14,1,quality,densenet121,skip-norm-n,0.41487477864912725,0.4124669198049894,0.5981725969787579,0.4111170329495075,0.0
15,1,quality,densenet121,skip-norm-n,0.6870731090311156,0.6872265776462319,0.687921609925539,0.6845269042236757,0.0
16,1,quality,densenet121,skip-norm-n,0.6817606880849988,0.6817469200640754,0.6935839784441583,0.6822578295553843,0.0
17,1,quality,densenet121,skip-norm-n,0.6896028332911712,0.6899634026418637,0.6873900031376463,0.6859897509217268,0.0
18,1,quality,densenet121,skip-norm-n,0.6557045282064256,0.6555567198578691,0.6919577000112491,0.6630500348139046,0.0
19,1,quality,densenet121,skip-norm-n,0.6665823425246649,0.6671036554433533,0.6832535826569808,0.6662977650009444,0.0
20,1,quality,densenet121,skip-norm-n,0.6491272451302808,0.6489133697195513,0.6784351409106195,0.6543152615850667,0.0
21,1,quality,densenet121,skip-norm-n,0.6896028332911712,0.6899634026418637,0.6873900031376463,0.6859897509217268,0.0
22,1,quality,densenet121,skip-norm-n,0.6607639767265369,0.6603146417311228,0.6814759348822921,0.6585616206699128,0.0
23,1,quality,densenet121,skip-norm-n,0.6607639767265369,0.6603146417311228,0.6814759348822921,0.6585616206699128,0.0
24,1,quality,densenet121,skip-norm-n,0.6612699215785479,0.6611786128120125,0.6804213737546809,0.6608625075809463,0.0
25,1,quality,densenet121,skip-norm-n,0.6374905135340247,0.6372772072210264,0.6612116775398503,0.6357291796403383,0.0
26,1,quality,densenet121,skip-norm-n,0.6491272451302808,0.6489133697195513,0.6784351409106195,0.6543152615850667,0.0
27,1,quality,densenet121,skip-norm-n,0.6815077156589932,0.6817497164064991,0.6934573408133466,0.6819991451913656,0.0
28,1,quality,densenet121,skip-norm-n,0.6374905135340247,0.6372772072210264,0.6612116775398503,0.6357291796403383,0.0
29,1,quality,densenet121,skip-norm-n,0.6817606880849988,0.6817469200640754,0.6935839784441583,0.6822578295553843,0.0
0,2,quality,densenet121,skip-norm-n,0.6549456109284088,0.6555898864676146,0.6676868617187958,0.651891898365709,0.0
1,2,quality,densenet121,skip-norm-n,0.565140399696433,0.5643279192176549,0.663871560977587,0.5876157460422837,0.0
2,2,quality,densenet121,skip-norm-n,0.6013154566152289,0.601272347507418,0.6643117823830366,0.6089011277278673,0.0
3,2,quality,densenet121,skip-norm-n,0.6091576018214014,0.6086201034494076,0.6518528329424534,0.60943881095139,0.0
4,2,quality,densenet121,skip-norm-n,0.6417910447761194,0.6420788617333533,0.6659098286781777,0.6387276833673681,0.0
