run,skip_n,bench_type,arch,pol,prec,rec,acc,f1,time
0,1,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.10650943300061044
1,1,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.11081076499976916
2,1,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.11069816000235733
3,1,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.10773063500164426
4,1,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.12580442299804417
5,1,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.09476944299967727
6,1,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.12339639400306623
7,1,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.09573431999888271
8,1,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.09704295200208435
9,1,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.11965601599877118
10,1,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.1057626089968835
11,1,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.12519121800141875
12,1,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.11850384600256803
13,1,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.12263982399963425
14,1,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.12088598099944647
15,1,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.10639179300051183
16,1,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.11306733600213192
17,1,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.1128291220011306
18,1,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.12118274200111046
19,1,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.1173108359980688
20,1,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.12450926700330456
21,1,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.12064653700144845
22,1,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.12304440400112071
23,1,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.11406885600081296
24,1,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.08879937600067933
25,1,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.11830698600169853
26,1,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.10061501800009864
27,1,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.11085453899795539
28,1,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.11551908299952629
29,1,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.12190921299770707
0,2,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.12360718499985524
1,2,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.11580441399928532
2,2,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.0987836129970674
3,2,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.10173798999676364
4,2,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.10176253499957966
5,2,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.10509115500099142
6,2,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.10573773400028585
7,2,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.10754323199944338
8,2,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.11630382700241171
9,2,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.113555420000921
10,2,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.12661616499826778
11,2,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.11035983299734653
12,2,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.11390953299996909
13,2,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.1203740220007603
14,2,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.11841403899961733
15,2,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.11355890900085797
16,2,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.10671403400192503
17,2,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.11803005199908512
18,2,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.10667089900016435
19,2,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.08976335899933474
20,2,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.0930920460014022
21,2,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.11480743200081633
22,2,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.10370559800139745
23,2,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.11559753400069894
24,2,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.11803674700058764
25,2,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.1277518479982973
26,2,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.10873908799840137
27,2,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.1157460419999552
28,2,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.12611622999975225
29,2,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.11239213299995754
0,3,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.10449426299965126
1,3,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.11149011199813685
2,3,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.11387655699945753
3,3,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.09831425000083982
4,3,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.10294010799771058
5,3,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.12118653299694415
6,3,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.09273309899799642
7,3,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.1139614139974583
8,3,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.09695356500014896
9,3,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.09178704599980847
10,3,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.09587960700082476
11,3,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.10344555499978014
12,3,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.1103154340016772
13,3,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.09685589400032768
14,3,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.10631240099974093
15,3,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.11402498499955982
16,3,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.11875879999934114
17,3,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.10891168599846424
18,3,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.10917335499834735
19,3,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.107331584997155
20,3,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.10051495600055205
21,3,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.10850048100110143
22,3,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.11183404600160429
23,3,speed,densenet169,skip,0.0,0.0,0.0,0.0,0.10820821200104547
