run,skip_n,bench_type,arch,pol,prec,rec,acc,f1,time
0,1,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.3136434620246291
1,1,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.3271200619637966
2,1,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.316533868201077
3,1,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.31634105602279305
4,1,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.3148473408073187
5,1,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.3056146241724491
6,1,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.3032526159659028
7,1,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.28238800121471286
8,1,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.28395597683265805
9,1,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.27680983673781157
10,1,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.29528735438361764
11,1,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.2692051879130304
12,1,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.31156999291852117
13,1,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.3141141440719366
14,1,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.30279154796153307
15,1,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.3070937949232757
16,1,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.30989133985713124
17,1,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.31230546720325947
18,1,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.32649864815175533
19,1,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.3270337716676295
20,1,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.32196503598243
21,1,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.30667123990133405
22,1,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.30340558802708983
23,1,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.32863596826791763
24,1,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.3122517457231879
25,1,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.2982383109629154
26,1,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.28172464203089476
27,1,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.29895387683063745
28,1,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.31591669702902436
29,1,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.3042515553534031
0,2,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.30215304577723145
1,2,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.28696909500285983
2,2,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.3141385270282626
3,2,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.29764277301728725
4,2,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.2593696308322251
5,2,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.30536047788336873
6,2,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.2972363568842411
7,2,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.28293518302962184
8,2,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.3035232853144407
9,2,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.24809682229533792
10,2,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.2890426889061928
11,2,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.25020404532551765
12,2,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.26139264600351453
13,2,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.3031807839870453
14,2,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.29140136763453484
15,2,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.2813834850676358
16,2,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.28920880099758506
17,2,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.2684432561509311
18,2,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.29594547487795353
19,2,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.26942457305267453
20,2,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.26467451686039567
21,2,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.29215285181999207
22,2,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.2887415001168847
23,2,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.2742657591588795
24,2,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.28315534302964807
25,2,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.29195639304816723
26,2,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.30017870012670755
27,2,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.3021662193350494
28,2,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.2795328120701015
29,2,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.22875193180516362
0,3,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.26623961701989174
1,3,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.25308124627918005
2,3,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.25321292225271463
3,3,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.2797873639501631
4,3,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.27400605799630284
5,3,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.2787475981749594
6,3,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.25463580526411533
7,3,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.2690009088255465
8,3,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.27711709681898355
9,3,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.24692445527762175
10,3,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.22663650568574667
11,3,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.24085632804781199
12,3,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.27991060679778457
13,3,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.27865074807778
14,3,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.27147671300917864
15,3,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.24799377610906959
16,3,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.2490034787915647
17,3,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.22719517489895225
18,3,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.25875547900795937
19,3,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.2293106191791594
20,3,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.22142818104475737
21,3,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.26906472258269787
22,3,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.23992065899074078
23,3,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.22813885612413287
24,3,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.2509693717584014
25,3,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.2792971911840141
26,3,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.2749587679281831
27,3,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.2650104803033173
28,3,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.2739867977797985
29,3,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.2542704623192549
0,4,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.26631574472412467
1,4,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.22201964585110545
2,4,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.24338206415995955
3,4,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.2368886829353869
4,4,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.2251258222386241
5,4,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.25732612842693925
6,4,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.25583706703037024
7,4,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.24006143724545836
8,4,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.2344879270531237
9,4,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.2421072768047452
10,4,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.2586544859223068
11,4,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.23564446484670043
12,4,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.2405142388306558
13,4,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.21633806778118014
14,4,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.24099216144531965
15,4,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.23669425584375858
16,4,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.2329863803461194
17,4,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.25317665189504623
18,4,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.24431192502379417
19,4,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.25252541713416576
20,4,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.2246227078139782
21,4,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.2498079868964851
22,4,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.2409770181402564
23,4,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.25139192678034306
24,4,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.22159270336851478
25,4,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.2326352521777153
26,4,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.23217768408358097
27,4,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.21262818900868297
28,4,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.23872113786637783
29,4,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.26864237897098064
0,8,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.15183792216703296
1,8,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.13159409584477544
2,8,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.15819755382835865
3,8,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.14548385608941317
4,8,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.16187502024695277
5,8,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.15992123307660222
6,8,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.14614231884479523
7,8,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.13371610641479492
8,8,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.13834307342767715
9,8,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.16779299499467015
10,8,speed,resnet34,drop-rand-n,0.0,0.0,0.0,0.0,0.13194051384925842
