run,skip_n,bench_type,arch,pol,prec,rec,acc,f1,time
0,1,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.1700600660406053
1,1,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.1457996191456914
2,1,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.13846843410283327
3,1,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.13221157109364867
4,1,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.13544918689876795
5,1,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.1436857720836997
6,1,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.12783211609348655
7,1,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.12891953997313976
8,1,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.1312647107988596
9,1,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.12438446516171098
10,1,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.18331445613875985
11,1,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.13256420521065593
12,1,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.12091372394934297
13,1,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.12890908913686872
14,1,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.1495758555829525
15,1,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.13708068383857608
16,1,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.13358983676880598
17,1,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.13998648105189204
18,1,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.1273284130729735
19,1,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.12609016802161932
20,1,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.12752406438812613
21,1,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.12842004373669624
22,1,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.1282158368267119
23,1,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.12567930575460196
24,1,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.12353191478177905
25,1,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.12712933588773012
26,1,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.1277332380414009
27,1,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.1308740428648889
28,1,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.13057850301265717
29,1,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.1325303209014237
0,2,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.11569940391927958
1,2,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.11200915835797787
2,2,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.11311203287914395
3,2,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.09478762885555625
4,2,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.11053688824176788
5,2,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.10797020699828863
6,2,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.1173397391103208
7,2,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.11341327521950006
8,2,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.11266103014349937
9,2,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.1133163389749825
10,2,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.1106968317180872
11,2,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.08899009926244617
12,2,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.10567705100402236
13,2,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.09126212587580085
14,2,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.1116122268140316
15,2,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.1148111168295145
16,2,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.1140383193269372
17,2,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.11137501103803515
18,2,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.11401045694947243
19,2,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.10784867592155933
20,2,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.08879016991704702
21,2,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.11231050407513976
22,2,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.10401869332417846
23,2,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.1049740849994123
24,2,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.1153309689834714
25,2,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.1142704701051116
26,2,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.11096726171672344
27,2,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.11643353430554271
28,2,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.10089680040255189
29,2,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.11448665428906679
0,3,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.09793874528259039
1,3,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.08939318126067519
2,3,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.1011551390402019
3,3,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.10349909402430058
4,3,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.10321721388027072
5,3,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.09838457824662328
6,3,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.10180371627211571
7,3,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.10255307098850608
8,3,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.10614326084032655
9,3,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.09588255314156413
10,3,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.10076731769368052
11,3,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.09394037583842874
12,3,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.09791065100580454
13,3,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.10355091001838446
14,3,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.10762098198756576
15,3,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.08794359769672155
16,3,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.10848553385585546
17,3,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.08085194928571582
18,3,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.09275802597403526
19,3,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.08688235515728593
20,3,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.0917078242637217
21,3,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.09576590685173869
22,3,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.08398068603128195
23,3,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.10209278203547001
24,3,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.07930390303954482
25,3,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.08826452493667603
26,3,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.10612109722569585
27,3,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.11042936099693179
28,3,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.10409135790541768
29,3,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.10333604691550136
0,4,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.08032391918823123
1,4,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.0973866512067616
2,4,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.0937885851599276
3,4,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.0918631199747324
4,4,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.09478070540353656
5,4,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.09408857021480799
6,4,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.09198905527591705
7,4,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.08701091771945357
8,4,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.09447288932278752
9,4,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.09849491808563471
10,4,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.09870046004652977
11,4,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.09217119310051203
12,4,speed,resnet18,drop-last-rand-n,0.0,0.0,0.0,0.0,0.08768420107662678
