run,skip_n,bench_type,arch,pol,prec,rec,acc,f1,time
0,1,quality,resnet101,drop-norm-n,0.6799898811029598,0.6807409388373047,0.6773140301849667,0.6707793299063864,0.0
1,1,quality,resnet101,drop-norm-n,0.682772577789021,0.6838211824986038,0.6824170357942945,0.6748957713122871,0.0
2,1,quality,resnet101,drop-norm-n,0.6956741715153049,0.6957279232712589,0.6907659249037433,0.6880006255108675,0.0
3,1,quality,resnet101,drop-norm-n,0.6997217303313938,0.700449539657896,0.693770339936763,0.6924825395061531,0.0
4,1,quality,resnet101,drop-norm-n,0.6772071844168985,0.6782119066407756,0.6809165845750742,0.6707751361882892,0.0
5,1,quality,resnet101,drop-norm-n,0.6873260814571212,0.6881052716007539,0.6873903196218938,0.6808996304085394,0.0
6,1,quality,resnet101,drop-norm-n,0.6873260814571212,0.6881052716007539,0.6873903196218938,0.6808996304085394,0.0
7,1,quality,resnet101,drop-norm-n,0.6873260814571212,0.6881052716007539,0.6873903196218938,0.6808996304085394,0.0
8,1,quality,resnet101,drop-norm-n,0.6873260814571212,0.6881052716007539,0.6873903196218938,0.6808996304085394,0.0
9,1,quality,resnet101,drop-norm-n,0.6923855299772325,0.6930219186743679,0.6886349948487084,0.6839033504401634,0.0
10,1,quality,resnet101,drop-norm-n,0.6870731090311156,0.6876620275186469,0.681893119285659,0.6794155472277433,0.0
11,1,quality,resnet101,drop-norm-n,0.6923855299772325,0.6927591928632972,0.6865893089534378,0.6849916366398807,0.0
12,1,quality,resnet101,drop-norm-n,0.6574753351884645,0.6582108172167339,0.6682920241282432,0.6513589384740806,0.0
13,1,quality,resnet101,drop-norm-n,0.6956741715153049,0.6957279232712589,0.6907659249037433,0.6880006255108675,0.0
14,1,quality,resnet101,drop-norm-n,0.5044270174550974,0.503576807504656,0.6253934299209204,0.5081415490783405,0.0
15,1,quality,resnet101,drop-norm-n,0.6966860612193271,0.6971084852421476,0.6903681328992504,0.6875777203827995,0.0
16,1,quality,resnet101,drop-norm-n,0.6908676954211991,0.6911533302303895,0.6922845515161717,0.6855992198894194,0.0
17,1,quality,resnet101,drop-norm-n,0.6789779913989376,0.6794110153447546,0.6764475445775426,0.6708402273793996,0.0
18,1,quality,resnet101,drop-norm-n,0.6908676954211991,0.6911533302303895,0.6922845515161717,0.6855992198894194,0.0
19,1,quality,resnet101,drop-norm-n,0.6966860612193271,0.6971084852421476,0.6903681328992504,0.6875777203827995,0.0
20,1,quality,resnet101,drop-norm-n,0.6746774601568429,0.6747912990634054,0.6775780960052884,0.669501359242697,0.0
