run,skip_n,bench_type,arch,pol,prec,rec,acc,f1,time
0,1,quality,resnet101,drop-last-rand-n,0.6417910447761194,0.6422447937495719,0.6699657723904052,0.6415207556814071,0.0
1,1,quality,resnet101,drop-last-rand-n,0.6417910447761194,0.6422447937495719,0.6699657723904052,0.6415207556814071,0.0
2,1,quality,resnet101,drop-last-rand-n,0.6417910447761194,0.6422447937495719,0.6699657723904052,0.6415207556814071,0.0
3,1,quality,resnet101,drop-last-rand-n,0.6417910447761194,0.6422447937495719,0.6699657723904052,0.6415207556814071,0.0
4,1,quality,resnet101,drop-last-rand-n,0.6417910447761194,0.6422447937495719,0.6699657723904052,0.6415207556814071,0.0
5,1,quality,resnet101,drop-last-rand-n,0.6417910447761194,0.6422447937495719,0.6699657723904052,0.6415207556814071,0.0
6,1,quality,resnet101,drop-last-rand-n,0.6417910447761194,0.6422447937495719,0.6699657723904052,0.6415207556814071,0.0
7,1,quality,resnet101,drop-last-rand-n,0.6417910447761194,0.6422447937495719,0.6699657723904052,0.6415207556814071,0.0
8,1,quality,resnet101,drop-last-rand-n,0.6417910447761194,0.6422447937495719,0.6699657723904052,0.6415207556814071,0.0
9,1,quality,resnet101,drop-last-rand-n,0.6417910447761194,0.6422447937495719,0.6699657723904052,0.6415207556814071,0.0
10,1,quality,resnet101,drop-last-rand-n,0.6417910447761194,0.6422447937495719,0.6699657723904052,0.6415207556814071,0.0
11,1,quality,resnet101,drop-last-rand-n,0.6417910447761194,0.6422447937495719,0.6699657723904052,0.6415207556814071,0.0
12,1,quality,resnet101,drop-last-rand-n,0.6417910447761194,0.6422447937495719,0.6699657723904052,0.6415207556814071,0.0
13,1,quality,resnet101,drop-last-rand-n,0.6417910447761194,0.6422447937495719,0.6699657723904052,0.6415207556814071,0.0
14,1,quality,resnet101,drop-last-rand-n,0.6417910447761194,0.6422447937495719,0.6699657723904052,0.6415207556814071,0.0
15,1,quality,resnet101,drop-last-rand-n,0.6417910447761194,0.6422447937495719,0.6699657723904052,0.6415207556814071,0.0
16,1,quality,resnet101,drop-last-rand-n,0.6417910447761194,0.6422447937495719,0.6699657723904052,0.6415207556814071,0.0
17,1,quality,resnet101,drop-last-rand-n,0.6417910447761194,0.6422447937495719,0.6699657723904052,0.6415207556814071,0.0
18,1,quality,resnet101,drop-last-rand-n,0.6417910447761194,0.6422447937495719,0.6699657723904052,0.6415207556814071,0.0
19,1,quality,resnet101,drop-last-rand-n,0.6417910447761194,0.6422447937495719,0.6699657723904052,0.6415207556814071,0.0
20,1,quality,resnet101,drop-last-rand-n,0.6417910447761194,0.6422447937495719,0.6699657723904052,0.6415207556814071,0.0
21,1,quality,resnet101,drop-last-rand-n,0.6417910447761194,0.6422447937495719,0.6699657723904052,0.6415207556814071,0.0
22,1,quality,resnet101,drop-last-rand-n,0.6417910447761194,0.6422447937495719,0.6699657723904052,0.6415207556814071,0.0
23,1,quality,resnet101,drop-last-rand-n,0.6417910447761194,0.6422447937495719,0.6699657723904052,0.6415207556814071,0.0
24,1,quality,resnet101,drop-last-rand-n,0.6417910447761194,0.6422447937495719,0.6699657723904052,0.6415207556814071,0.0
25,1,quality,resnet101,drop-last-rand-n,0.6417910447761194,0.6422447937495719,0.6699657723904052,0.6415207556814071,0.0
26,1,quality,resnet101,drop-last-rand-n,0.6417910447761194,0.6422447937495719,0.6699657723904052,0.6415207556814071,0.0
27,1,quality,resnet101,drop-last-rand-n,0.6417910447761194,0.6422447937495719,0.6699657723904052,0.6415207556814071,0.0
28,1,quality,resnet101,drop-last-rand-n,0.6417910447761194,0.6422447937495719,0.6699657723904052,0.6415207556814071,0.0
29,1,quality,resnet101,drop-last-rand-n,0.6417910447761194,0.6422447937495719,0.6699657723904052,0.6415207556814071,0.0
0,2,quality,resnet101,drop-last-rand-n,0.3690867695421199,0.36707715742051183,0.5700231117751917,0.3579384348956133,0.0
1,2,quality,resnet101,drop-last-rand-n,0.3690867695421199,0.36707715742051183,0.5700231117751917,0.3579384348956133,0.0
2,2,quality,resnet101,drop-last-rand-n,0.3690867695421199,0.36707715742051183,0.5700231117751917,0.3579384348956133,0.0
3,2,quality,resnet101,drop-last-rand-n,0.3690867695421199,0.36707715742051183,0.5700231117751917,0.3579384348956133,0.0
4,2,quality,resnet101,drop-last-rand-n,0.3690867695421199,0.36707715742051183,0.5700231117751917,0.3579384348956133,0.0
5,2,quality,resnet101,drop-last-rand-n,0.3690867695421199,0.36707715742051183,0.5700231117751917,0.3579384348956133,0.0
6,2,quality,resnet101,drop-last-rand-n,0.3690867695421199,0.36707715742051183,0.5700231117751917,0.3579384348956133,0.0
7,2,quality,resnet101,drop-last-rand-n,0.3690867695421199,0.36707715742051183,0.5700231117751917,0.3579384348956133,0.0
8,2,quality,resnet101,drop-last-rand-n,0.3690867695421199,0.36707715742051183,0.5700231117751917,0.3579384348956133,0.0
9,2,quality,resnet101,drop-last-rand-n,0.3690867695421199,0.36707715742051183,0.5700231117751917,0.3579384348956133,0.0
10,2,quality,resnet101,drop-last-rand-n,0.3690867695421199,0.36707715742051183,0.5700231117751917,0.3579384348956133,0.0
11,2,quality,resnet101,drop-last-rand-n,0.3690867695421199,0.36707715742051183,0.5700231117751917,0.3579384348956133,0.0
12,2,quality,resnet101,drop-last-rand-n,0.3690867695421199,0.36707715742051183,0.5700231117751917,0.3579384348956133,0.0
13,2,quality,resnet101,drop-last-rand-n,0.3690867695421199,0.36707715742051183,0.5700231117751917,0.3579384348956133,0.0
14,2,quality,resnet101,drop-last-rand-n,0.3690867695421199,0.36707715742051183,0.5700231117751917,0.3579384348956133,0.0
15,2,quality,resnet101,drop-last-rand-n,0.3690867695421199,0.36707715742051183,0.5700231117751917,0.3579384348956133,0.0
16,2,quality,resnet101,drop-last-rand-n,0.3690867695421199,0.36707715742051183,0.5700231117751917,0.3579384348956133,0.0
17,2,quality,resnet101,drop-last-rand-n,0.3690867695421199,0.36707715742051183,0.5700231117751917,0.3579384348956133,0.0
18,2,quality,resnet101,drop-last-rand-n,0.3690867695421199,0.36707715742051183,0.5700231117751917,0.3579384348956133,0.0
19,2,quality,resnet101,drop-last-rand-n,0.3690867695421199,0.36707715742051183,0.5700231117751917,0.3579384348956133,0.0
20,2,quality,resnet101,drop-last-rand-n,0.3690867695421199,0.36707715742051183,0.5700231117751917,0.3579384348956133,0.0
21,2,quality,resnet101,drop-last-rand-n,0.3690867695421199,0.36707715742051183,0.5700231117751917,0.3579384348956133,0.0
22,2,quality,resnet101,drop-last-rand-n,0.3690867695421199,0.36707715742051183,0.5700231117751917,0.3579384348956133,0.0
23,2,quality,resnet101,drop-last-rand-n,0.3690867695421199,0.36707715742051183,0.5700231117751917,0.3579384348956133,0.0
24,2,quality,resnet101,drop-last-rand-n,0.3690867695421199,0.36707715742051183,0.5700231117751917,0.3579384348956133,0.0
25,2,quality,resnet101,drop-last-rand-n,0.3690867695421199,0.36707715742051183,0.5700231117751917,0.3579384348956133,0.0
26,2,quality,resnet101,drop-last-rand-n,0.3690867695421199,0.36707715742051183,0.5700231117751917,0.3579384348956133,0.0
27,2,quality,resnet101,drop-last-rand-n,0.3690867695421199,0.36707715742051183,0.5700231117751917,0.3579384348956133,0.0
28,2,quality,resnet101,drop-last-rand-n,0.3690867695421199,0.36707715742051183,0.5700231117751917,0.3579384348956133,0.0
29,2,quality,resnet101,drop-last-rand-n,0.3690867695421199,0.36707715742051183,0.5700231117751917,0.3579384348956133,0.0
0,3,quality,resnet101,drop-last-rand-n,0.299772324816595,0.2984652082499817,0.4917609761950656,0.28833064122879387,0.0
1,3,quality,resnet101,drop-last-rand-n,0.299772324816595,0.2984652082499817,0.4917609761950656,0.28833064122879387,0.0
2,3,quality,resnet101,drop-last-rand-n,0.299772324816595,0.2984652082499817,0.4917609761950656,0.28833064122879387,0.0
3,3,quality,resnet101,drop-last-rand-n,0.299772324816595,0.2984652082499817,0.4917609761950656,0.28833064122879387,0.0
4,3,quality,resnet101,drop-last-rand-n,0.299772324816595,0.2984652082499817,0.4917609761950656,0.28833064122879387,0.0
5,3,quality,resnet101,drop-last-rand-n,0.299772324816595,0.2984652082499817,0.4917609761950656,0.28833064122879387,0.0
6,3,quality,resnet101,drop-last-rand-n,0.299772324816595,0.2984652082499817,0.4917609761950656,0.28833064122879387,0.0
7,3,quality,resnet101,drop-last-rand-n,0.299772324816595,0.2984652082499817,0.4917609761950656,0.28833064122879387,0.0
8,3,quality,resnet101,drop-last-rand-n,0.299772324816595,0.2984652082499817,0.4917609761950656,0.28833064122879387,0.0
9,3,quality,resnet101,drop-last-rand-n,0.299772324816595,0.2984652082499817,0.4917609761950656,0.28833064122879387,0.0
10,3,quality,resnet101,drop-last-rand-n,0.299772324816595,0.2984652082499817,0.4917609761950656,0.28833064122879387,0.0
11,3,quality,resnet101,drop-last-rand-n,0.299772324816595,0.2984652082499817,0.4917609761950656,0.28833064122879387,0.0
12,3,quality,resnet101,drop-last-rand-n,0.299772324816595,0.2984652082499817,0.4917609761950656,0.28833064122879387,0.0
13,3,quality,resnet101,drop-last-rand-n,0.299772324816595,0.2984652082499817,0.4917609761950656,0.28833064122879387,0.0
14,3,quality,resnet101,drop-last-rand-n,0.299772324816595,0.2984652082499817,0.4917609761950656,0.28833064122879387,0.0
15,3,quality,resnet101,drop-last-rand-n,0.299772324816595,0.2984652082499817,0.4917609761950656,0.28833064122879387,0.0
16,3,quality,resnet101,drop-last-rand-n,0.299772324816595,0.2984652082499817,0.4917609761950656,0.28833064122879387,0.0
17,3,quality,resnet101,drop-last-rand-n,0.299772324816595,0.2984652082499817,0.4917609761950656,0.28833064122879387,0.0
18,3,quality,resnet101,drop-last-rand-n,0.299772324816595,0.2984652082499817,0.4917609761950656,0.28833064122879387,0.0
19,3,quality,resnet101,drop-last-rand-n,0.299772324816595,0.2984652082499817,0.4917609761950656,0.28833064122879387,0.0
20,3,quality,resnet101,drop-last-rand-n,0.299772324816595,0.2984652082499817,0.4917609761950656,0.28833064122879387,0.0
21,3,quality,resnet101,drop-last-rand-n,0.299772324816595,0.2984652082499817,0.4917609761950656,0.28833064122879387,0.0
22,3,quality,resnet101,drop-last-rand-n,0.299772324816595,0.2984652082499817,0.4917609761950656,0.28833064122879387,0.0
23,3,quality,resnet101,drop-last-rand-n,0.299772324816595,0.2984652082499817,0.4917609761950656,0.28833064122879387,0.0
24,3,quality,resnet101,drop-last-rand-n,0.299772324816595,0.2984652082499817,0.4917609761950656,0.28833064122879387,0.0
25,3,quality,resnet101,drop-last-rand-n,0.299772324816595,0.2984652082499817,0.4917609761950656,0.28833064122879387,0.0
26,3,quality,resnet101,drop-last-rand-n,0.299772324816595,0.2984652082499817,0.4917609761950656,0.28833064122879387,0.0
27,3,quality,resnet101,drop-last-rand-n,0.299772324816595,0.2984652082499817,0.4917609761950656,0.28833064122879387,0.0
28,3,quality,resnet101,drop-last-rand-n,0.299772324816595,0.2984652082499817,0.4917609761950656,0.28833064122879387,0.0
29,3,quality,resnet101,drop-last-rand-n,0.299772324816595,0.2984652082499817,0.4917609761950656,0.28833064122879387,0.0
0,4,quality,resnet101,drop-last-rand-n,0.2772577789020997,0.2758898896415814,0.4987317642206331,0.26697950619247307,0.0
1,4,quality,resnet101,drop-last-rand-n,0.2772577789020997,0.2758898896415814,0.4987317642206331,0.26697950619247307,0.0
2,4,quality,resnet101,drop-last-rand-n,0.2772577789020997,0.2758898896415814,0.4987317642206331,0.26697950619247307,0.0
3,4,quality,resnet101,drop-last-rand-n,0.2772577789020997,0.2758898896415814,0.4987317642206331,0.26697950619247307,0.0
4,4,quality,resnet101,drop-last-rand-n,0.2772577789020997,0.2758898896415814,0.4987317642206331,0.26697950619247307,0.0
5,4,quality,resnet101,drop-last-rand-n,0.2772577789020997,0.2758898896415814,0.4987317642206331,0.26697950619247307,0.0
6,4,quality,resnet101,drop-last-rand-n,0.2772577789020997,0.2758898896415814,0.4987317642206331,0.26697950619247307,0.0
7,4,quality,resnet101,drop-last-rand-n,0.2772577789020997,0.2758898896415814,0.4987317642206331,0.26697950619247307,0.0
8,4,quality,resnet101,drop-last-rand-n,0.2772577789020997,0.2758898896415814,0.4987317642206331,0.26697950619247307,0.0
9,4,quality,resnet101,drop-last-rand-n,0.2772577789020997,0.2758898896415814,0.4987317642206331,0.26697950619247307,0.0
10,4,quality,resnet101,drop-last-rand-n,0.2772577789020997,0.2758898896415814,0.4987317642206331,0.26697950619247307,0.0
11,4,quality,resnet101,drop-last-rand-n,0.2772577789020997,0.2758898896415814,0.4987317642206331,0.26697950619247307,0.0
12,4,quality,resnet101,drop-last-rand-n,0.2772577789020997,0.2758898896415814,0.4987317642206331,0.26697950619247307,0.0
13,4,quality,resnet101,drop-last-rand-n,0.2772577789020997,0.2758898896415814,0.4987317642206331,0.26697950619247307,0.0
14,4,quality,resnet101,drop-last-rand-n,0.2772577789020997,0.2758898896415814,0.4987317642206331,0.26697950619247307,0.0
15,4,quality,resnet101,drop-last-rand-n,0.2772577789020997,0.2758898896415814,0.4987317642206331,0.26697950619247307,0.0
16,4,quality,resnet101,drop-last-rand-n,0.2772577789020997,0.2758898896415814,0.4987317642206331,0.26697950619247307,0.0
17,4,quality,resnet101,drop-last-rand-n,0.2772577789020997,0.2758898896415814,0.4987317642206331,0.26697950619247307,0.0
18,4,quality,resnet101,drop-last-rand-n,0.2772577789020997,0.2758898896415814,0.4987317642206331,0.26697950619247307,0.0
19,4,quality,resnet101,drop-last-rand-n,0.2772577789020997,0.2758898896415814,0.4987317642206331,0.26697950619247307,0.0
20,4,quality,resnet101,drop-last-rand-n,0.2772577789020997,0.2758898896415814,0.4987317642206331,0.26697950619247307,0.0
21,4,quality,resnet101,drop-last-rand-n,0.2772577789020997,0.2758898896415814,0.4987317642206331,0.26697950619247307,0.0
22,4,quality,resnet101,drop-last-rand-n,0.2772577789020997,0.2758898896415814,0.4987317642206331,0.26697950619247307,0.0
23,4,quality,resnet101,drop-last-rand-n,0.2772577789020997,0.2758898896415814,0.4987317642206331,0.26697950619247307,0.0
24,4,quality,resnet101,drop-last-rand-n,0.2772577789020997,0.2758898896415814,0.4987317642206331,0.26697950619247307,0.0
25,4,quality,resnet101,drop-last-rand-n,0.2772577789020997,0.2758898896415814,0.4987317642206331,0.26697950619247307,0.0
26,4,quality,resnet101,drop-last-rand-n,0.2772577789020997,0.2758898896415814,0.4987317642206331,0.26697950619247307,0.0
27,4,quality,resnet101,drop-last-rand-n,0.2772577789020997,0.2758898896415814,0.4987317642206331,0.26697950619247307,0.0
28,4,quality,resnet101,drop-last-rand-n,0.2772577789020997,0.2758898896415814,0.4987317642206331,0.26697950619247307,0.0
29,4,quality,resnet101,drop-last-rand-n,0.2772577789020997,0.2758898896415814,0.4987317642206331,0.26697950619247307,0.0
0,8,quality,resnet101,drop-last-rand-n,0.1952947128762965,0.19478570279945834,0.43060070561326047,0.18444666204010493,0.0
1,8,quality,resnet101,drop-last-rand-n,0.1952947128762965,0.19478570279945834,0.43060070561326047,0.18444666204010493,0.0
2,8,quality,resnet101,drop-last-rand-n,0.1952947128762965,0.19478570279945834,0.43060070561326047,0.18444666204010493,0.0
3,8,quality,resnet101,drop-last-rand-n,0.1952947128762965,0.19478570279945834,0.43060070561326047,0.18444666204010493,0.0
4,8,quality,resnet101,drop-last-rand-n,0.1952947128762965,0.19478570279945834,0.43060070561326047,0.18444666204010493,0.0
5,8,quality,resnet101,drop-last-rand-n,0.1952947128762965,0.19478570279945834,0.43060070561326047,0.18444666204010493,0.0
6,8,quality,resnet101,drop-last-rand-n,0.1952947128762965,0.19478570279945834,0.43060070561326047,0.18444666204010493,0.0
7,8,quality,resnet101,drop-last-rand-n,0.1952947128762965,0.19478570279945834,0.43060070561326047,0.18444666204010493,0.0
8,8,quality,resnet101,drop-last-rand-n,0.1952947128762965,0.19478570279945834,0.43060070561326047,0.18444666204010493,0.0
9,8,quality,resnet101,drop-last-rand-n,0.1952947128762965,0.19478570279945834,0.43060070561326047,0.18444666204010493,0.0
10,8,quality,resnet101,drop-last-rand-n,0.1952947128762965,0.19478570279945834,0.43060070561326047,0.18444666204010493,0.0
11,8,quality,resnet101,drop-last-rand-n,0.1952947128762965,0.19478570279945834,0.43060070561326047,0.18444666204010493,0.0
12,8,quality,resnet101,drop-last-rand-n,0.1952947128762965,0.19478570279945834,0.43060070561326047,0.18444666204010493,0.0
13,8,quality,resnet101,drop-last-rand-n,0.1952947128762965,0.19478570279945834,0.43060070561326047,0.18444666204010493,0.0
14,8,quality,resnet101,drop-last-rand-n,0.1952947128762965,0.19478570279945834,0.43060070561326047,0.18444666204010493,0.0
15,8,quality,resnet101,drop-last-rand-n,0.1952947128762965,0.19478570279945834,0.43060070561326047,0.18444666204010493,0.0
16,8,quality,resnet101,drop-last-rand-n,0.1952947128762965,0.19478570279945834,0.43060070561326047,0.18444666204010493,0.0
17,8,quality,resnet101,drop-last-rand-n,0.1952947128762965,0.19478570279945834,0.43060070561326047,0.18444666204010493,0.0
18,8,quality,resnet101,drop-last-rand-n,0.1952947128762965,0.19478570279945834,0.43060070561326047,0.18444666204010493,0.0
19,8,quality,resnet101,drop-last-rand-n,0.1952947128762965,0.19478570279945834,0.43060070561326047,0.18444666204010493,0.0
20,8,quality,resnet101,drop-last-rand-n,0.1952947128762965,0.19478570279945834,0.43060070561326047,0.18444666204010493,0.0
21,8,quality,resnet101,drop-last-rand-n,0.1952947128762965,0.19478570279945834,0.43060070561326047,0.18444666204010493,0.0
22,8,quality,resnet101,drop-last-rand-n,0.1952947128762965,0.19478570279945834,0.43060070561326047,0.18444666204010493,0.0
23,8,quality,resnet101,drop-last-rand-n,0.1952947128762965,0.19478570279945834,0.43060070561326047,0.18444666204010493,0.0
24,8,quality,resnet101,drop-last-rand-n,0.1952947128762965,0.19478570279945834,0.43060070561326047,0.18444666204010493,0.0
25,8,quality,resnet101,drop-last-rand-n,0.1952947128762965,0.19478570279945834,0.43060070561326047,0.18444666204010493,0.0
26,8,quality,resnet101,drop-last-rand-n,0.1952947128762965,0.19478570279945834,0.43060070561326047,0.18444666204010493,0.0
27,8,quality,resnet101,drop-last-rand-n,0.1952947128762965,0.19478570279945834,0.43060070561326047,0.18444666204010493,0.0
28,8,quality,resnet101,drop-last-rand-n,0.1952947128762965,0.19478570279945834,0.43060070561326047,0.18444666204010493,0.0
29,8,quality,resnet101,drop-last-rand-n,0.1952947128762965,0.19478570279945834,0.43060070561326047,0.18444666204010493,0.0
0,16,quality,resnet101,drop-last-rand-n,0.11080192259043764,0.11030689196647818,0.19763455233032837,0.07825701938284912,0.0
1,16,quality,resnet101,drop-last-rand-n,0.11080192259043764,0.11030689196647818,0.19763455233032837,0.07825701938284912,0.0
2,16,quality,resnet101,drop-last-rand-n,0.11080192259043764,0.11030689196647818,0.19763455233032837,0.07825701938284912,0.0
3,16,quality,resnet101,drop-last-rand-n,0.11080192259043764,0.11030689196647818,0.19763455233032837,0.07825701938284912,0.0
4,16,quality,resnet101,drop-last-rand-n,0.11080192259043764,0.11030689196647818,0.19763455233032837,0.07825701938284912,0.0
5,16,quality,resnet101,drop-last-rand-n,0.11080192259043764,0.11030689196647818,0.19763455233032837,0.07825701938284912,0.0
6,16,quality,resnet101,drop-last-rand-n,0.11080192259043764,0.11030689196647818,0.19763455233032837,0.07825701938284912,0.0
7,16,quality,resnet101,drop-last-rand-n,0.11080192259043764,0.11030689196647818,0.19763455233032837,0.07825701938284912,0.0
