run,skip_n,bench_type,arch,pol,prec,rec,acc,f1,time
0,1,quality,resnet34,drop-rand-n,0.5608398684543385,0.562110567912953,0.629385053677718,0.5646795051262942,0.0
1,1,quality,resnet34,drop-rand-n,0.047558816089046295,0.04715145559431626,0.04862942451151997,0.02659962477073703,0.0
2,1,quality,resnet34,drop-rand-n,0.3318998229193018,0.33409145524282435,0.5562526283816858,0.3340458613561478,0.0
3,1,quality,resnet34,drop-rand-n,0.5203642802934481,0.5211030953723996,0.6106102343661182,0.528584380699042,0.0
4,1,quality,resnet34,drop-rand-n,0.6600050594485201,0.6607730439656397,0.6782058810277608,0.6472941627419477,0.0
5,1,quality,resnet34,drop-rand-n,0.681001770806982,0.6816334612025522,0.6934500548865354,0.6767693221282991,0.0
6,1,quality,resnet34,drop-rand-n,0.3318998229193018,0.33409145524282435,0.5562526283816858,0.3340458613561478,0.0
7,1,quality,resnet34,drop-rand-n,0.6584872248924867,0.6596816756900086,0.6753521705040411,0.6487571714002328,0.0
8,1,quality,resnet34,drop-rand-n,0.13660511004300532,0.1363036920270037,0.22937675700184895,0.11930999224196581,0.0
9,1,quality,resnet34,drop-rand-n,0.681001770806982,0.6816334612025522,0.6934500548865354,0.6767693221282991,0.0
10,1,quality,resnet34,drop-rand-n,0.6584872248924867,0.6596816756900086,0.6753521705040411,0.6487571714002328,0.0
11,1,quality,resnet34,drop-rand-n,0.05818365798128004,0.05712186111568611,0.11832847543072175,0.03587135100407214,0.0
12,1,quality,resnet34,drop-rand-n,0.6668353149506704,0.6673823485497579,0.683327047196005,0.6622922882597873,0.0
13,1,quality,resnet34,drop-rand-n,0.047558816089046295,0.04715145559431626,0.04862942451151997,0.02659962477073703,0.0
14,1,quality,resnet34,drop-rand-n,0.6600050594485201,0.6607730439656397,0.6782058810277608,0.6472941627419477,0.0
15,1,quality,resnet34,drop-rand-n,0.6612699215785479,0.6618955094511033,0.6766488936137207,0.6548233751819191,0.0
16,1,quality,resnet34,drop-rand-n,0.6584872248924867,0.6596816756900086,0.6753521705040411,0.6487571714002328,0.0
17,1,quality,resnet34,drop-rand-n,0.13660511004300532,0.1363036920270037,0.22937675700184895,0.11930999224196581,0.0
18,1,quality,resnet34,drop-rand-n,0.681001770806982,0.6816334612025522,0.6934500548865354,0.6767693221282991,0.0
19,1,quality,resnet34,drop-rand-n,0.5638755375664053,0.563355293618832,0.6305388790829165,0.5649970295828415,0.0
20,1,quality,resnet34,drop-rand-n,0.6612699215785479,0.6618955094511033,0.6766488936137207,0.6548233751819191,0.0
21,1,quality,resnet34,drop-rand-n,0.5608398684543385,0.562110567912953,0.629385053677718,0.5646795051262942,0.0
22,1,quality,resnet34,drop-rand-n,0.3318998229193018,0.33409145524282435,0.5562526283816858,0.3340458613561478,0.0
23,1,quality,resnet34,drop-rand-n,0.13660511004300532,0.1363036920270037,0.22937675700184895,0.11930999224196581,0.0
24,1,quality,resnet34,drop-rand-n,0.6584872248924867,0.6596816756900086,0.6753521705040411,0.6487571714002328,0.0
25,1,quality,resnet34,drop-rand-n,0.5203642802934481,0.5211030953723996,0.6106102343661182,0.528584380699042,0.0
26,1,quality,resnet34,drop-rand-n,0.05818365798128004,0.05712186111568611,0.11832847543072175,0.03587135100407214,0.0
27,1,quality,resnet34,drop-rand-n,0.6600050594485201,0.6607730439656397,0.6782058810277608,0.6472941627419477,0.0
28,1,quality,resnet34,drop-rand-n,0.13660511004300532,0.1363036920270037,0.22937675700184895,0.11930999224196581,0.0
29,1,quality,resnet34,drop-rand-n,0.6584872248924867,0.6596816756900086,0.6753521705040411,0.6487571714002328,0.0
0,2,quality,resnet34,drop-rand-n,0.5527447508221603,0.552686768183638,0.6209842134687162,0.5539466165086219,0.0
1,2,quality,resnet34,drop-rand-n,0.4766000505944852,0.47578370076839105,0.6084101162239437,0.49265172101467325,0.0
2,2,quality,resnet34,drop-rand-n,0.08676954211990894,0.08592670131731528,0.1263745930746528,0.05394370833101496,0.0
