run,skip_n,bench_type,arch,pol,prec,rec,acc,f1,time
0,1,speed,resnet18,none,0.0,0.0,0.0,0.0,0.14273920422419906
1,1,speed,resnet18,none,0.0,0.0,0.0,0.0,0.2191419848240912
2,1,speed,resnet18,none,0.0,0.0,0.0,0.0,0.1851236172951758
3,1,speed,resnet18,none,0.0,0.0,0.0,0.0,0.1504230471327901
4,1,speed,resnet18,none,0.0,0.0,0.0,0.0,0.18223676085472107
5,1,speed,resnet18,none,0.0,0.0,0.0,0.0,0.1761085418984294
6,1,speed,resnet18,none,0.0,0.0,0.0,0.0,0.18657613033428788
7,1,speed,resnet18,none,0.0,0.0,0.0,0.0,0.1796624199487269
8,1,speed,resnet18,none,0.0,0.0,0.0,0.0,0.17940241796895862
9,1,speed,resnet18,none,0.0,0.0,0.0,0.0,0.18625733209773898
10,1,speed,resnet18,none,0.0,0.0,0.0,0.0,0.18741002399474382
11,1,speed,resnet18,none,0.0,0.0,0.0,0.0,0.182808977086097
12,1,speed,resnet18,none,0.0,0.0,0.0,0.0,0.19173268601298332
13,1,speed,resnet18,none,0.0,0.0,0.0,0.0,0.1836694972589612
14,1,speed,resnet18,none,0.0,0.0,0.0,0.0,0.18200066592544317
15,1,speed,resnet18,none,0.0,0.0,0.0,0.0,0.18539617210626602
16,1,speed,resnet18,none,0.0,0.0,0.0,0.0,0.20788270002231002
17,1,speed,resnet18,none,0.0,0.0,0.0,0.0,0.18468275992199779
18,1,speed,resnet18,none,0.0,0.0,0.0,0.0,0.18919333023950458
19,1,speed,resnet18,none,0.0,0.0,0.0,0.0,0.1896779858507216
20,1,speed,resnet18,none,0.0,0.0,0.0,0.0,0.19170974614098668
21,1,speed,resnet18,none,0.0,0.0,0.0,0.0,0.18240604596212506
22,1,speed,resnet18,none,0.0,0.0,0.0,0.0,0.17675689700990915
23,1,speed,resnet18,none,0.0,0.0,0.0,0.0,0.19383850507438183
24,1,speed,resnet18,none,0.0,0.0,0.0,0.0,0.19782616384327412
25,1,speed,resnet18,none,0.0,0.0,0.0,0.0,0.18128091422840953
26,1,speed,resnet18,none,0.0,0.0,0.0,0.0,0.20257415808737278
27,1,speed,resnet18,none,0.0,0.0,0.0,0.0,0.19059433694928885
28,1,speed,resnet18,none,0.0,0.0,0.0,0.0,0.1842034813016653
29,1,speed,resnet18,none,0.0,0.0,0.0,0.0,0.19644513120874763
0,2,speed,resnet18,none,0.0,0.0,0.0,0.0,0.18271143874153495
1,2,speed,resnet18,none,0.0,0.0,0.0,0.0,0.18828599015250802
2,2,speed,resnet18,none,0.0,0.0,0.0,0.0,0.190187718719244
3,2,speed,resnet18,none,0.0,0.0,0.0,0.0,0.19492122065275908
4,2,speed,resnet18,none,0.0,0.0,0.0,0.0,0.18686984106898308
5,2,speed,resnet18,none,0.0,0.0,0.0,0.0,0.1836140970699489
6,2,speed,resnet18,none,0.0,0.0,0.0,0.0,0.1761770830489695
7,2,speed,resnet18,none,0.0,0.0,0.0,0.0,0.18388624722138047
8,2,speed,resnet18,none,0.0,0.0,0.0,0.0,0.1900601265951991
9,2,speed,resnet18,none,0.0,0.0,0.0,0.0,0.18054764019325376
10,2,speed,resnet18,none,0.0,0.0,0.0,0.0,0.181591278873384
11,2,speed,resnet18,none,0.0,0.0,0.0,0.0,0.18585310084745288
12,2,speed,resnet18,none,0.0,0.0,0.0,0.0,0.1796621629036963
13,2,speed,resnet18,none,0.0,0.0,0.0,0.0,0.18121244898065925
14,2,speed,resnet18,none,0.0,0.0,0.0,0.0,0.1799346641637385
15,2,speed,resnet18,none,0.0,0.0,0.0,0.0,0.19922057492658496
16,2,speed,resnet18,none,0.0,0.0,0.0,0.0,0.19534057518467307
17,2,speed,resnet18,none,0.0,0.0,0.0,0.0,0.19559761509299278
18,2,speed,resnet18,none,0.0,0.0,0.0,0.0,0.2193614887073636
19,2,speed,resnet18,none,0.0,0.0,0.0,0.0,0.18085831217467785
20,2,speed,resnet18,none,0.0,0.0,0.0,0.0,0.1824063090607524
21,2,speed,resnet18,none,0.0,0.0,0.0,0.0,0.18397395871579647
22,2,speed,resnet18,none,0.0,0.0,0.0,0.0,0.20037061488255858
23,2,speed,resnet18,none,0.0,0.0,0.0,0.0,0.19494404876604676
24,2,speed,resnet18,none,0.0,0.0,0.0,0.0,0.1457435372285545
25,2,speed,resnet18,none,0.0,0.0,0.0,0.0,0.18240746576339006
