run,skip_n,bench_type,arch,pol,prec,rec,acc,f1,time
0,1,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.14166395099891815
1,1,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.12635841500014067
2,1,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11605066799893393
3,1,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11907238599997072
4,1,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11966929499976686
5,1,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.1186520900009782
6,1,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11987203900025634
7,1,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.14168499100014742
8,1,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.1181895549998444
9,1,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11915417999989586
10,1,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.1324830949997704
11,1,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11722049099989817
12,1,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11966091900103493
13,1,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.1278183970007376
14,1,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11987442399913562
15,1,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.12245392600016203
16,1,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.12635738300014054
17,1,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.1190933749985561
18,1,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.12288240599991695
19,1,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.12704417100030696
20,1,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.12486384600015299
21,1,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.12549160400158144
22,1,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.1230882149993704
23,1,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.13826618999883067
24,1,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11561128499852202
25,1,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.1242574779989809
26,1,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.13964700299948163
27,1,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.1360339250004472
28,1,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.13151643599849194
29,1,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11905521300104738
0,2,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.12595757500093896
1,2,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.1224227160000737
2,2,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11138393500004895
3,2,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11496396000075038
4,2,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.12326539999958186
5,2,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.13344226000117487
6,2,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11664303799989284
7,2,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.12173642599918821
8,2,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11691837900070823
9,2,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.12064057299903652
10,2,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.13232065699958184
11,2,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11892107899984694
12,2,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11167887299961876
13,2,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.12937678600064828
14,2,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11636186599935172
15,2,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.10714015399935306
16,2,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.12546354000005522
17,2,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11781720900034998
18,2,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.14244335399962438
19,2,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11424851599986141
20,2,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11770825299936405
21,2,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11794271700091485
22,2,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11797521799962851
23,2,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.1274680240003363
24,2,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.13027285099997243
25,2,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.12137645500115468
26,2,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.13412103399969055
27,2,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.1266369400000258
28,2,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.12987848500051768
29,2,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.1256020319997333
0,3,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.12251780500082532
1,3,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.12203955000040878
2,3,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.10980899300011515
3,3,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11762778099910065
4,3,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.12200677800137782
5,3,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11303584099914588
6,3,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11945948799984762
7,3,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.1172515790003672
8,3,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.12473133400089864
9,3,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.10710123899843893
10,3,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11324952500035579
11,3,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11147530599919264
12,3,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11829944199962483
13,3,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.10709157000019331
14,3,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.1152866600004927
15,3,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.1139853780005069
16,3,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.109279862999756
17,3,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11090757200145163
18,3,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.10060388200145098
19,3,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.12407544300003792
20,3,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11432705399965926
21,3,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.12757732899990515
22,3,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11599598199973116
23,3,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.12084672200035129
24,3,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.1125659010012896
25,3,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.1189576169999782
26,3,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11668694000036339
27,3,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.1133461579993309
28,3,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.1244885140004044
29,3,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11250522499904037
0,4,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11433143199974438
1,4,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.12483690299995942
2,4,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.12061320999964664
3,4,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11704064900004596
4,4,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.12221694499930891
5,4,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.12409231400124554
6,4,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.12206683099975635
7,4,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.1170031680012471
8,4,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.118094874000235
9,4,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11394761499832384
10,4,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11625620400081971
11,4,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11544941800093511
12,4,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.12462175499967998
13,4,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.10533481499987829
14,4,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.12715587100137782
15,4,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.13073563699981605
16,4,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11751337300120213
17,4,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11638802400011627
18,4,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.12516035599946918
19,4,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11949271900084568
20,4,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11540623600012623
21,4,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11775140400095552
22,4,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11675473700051953
23,4,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.1121452240004146
24,4,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.12144361100035894
25,4,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11684543899900746
26,4,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.12041241999941121
27,4,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.12141042899929744
28,4,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.1130795320004836
29,4,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11497325599884789
0,8,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.10721316000126535
1,8,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.12134899099874019
2,8,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11360616800084244
3,8,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.1076078169990069
4,8,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.10292798999944353
5,8,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.113494286999412
6,8,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.10827034099929733
7,8,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.1326436969993665
8,8,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11592838300020958
9,8,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.105962162000651
10,8,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.12082753399954527
11,8,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11441950799962797
12,8,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11370213000009244
13,8,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11209386700102186
14,8,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11054795099880721
15,8,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11720006999894395
16,8,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.1152447000004031
17,8,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11606947099971876
18,8,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11370947399882425
19,8,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.12097387200083176
20,8,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11444815200047742
21,8,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.11337905899927136
22,8,speed,densenet169,skip-norm-n,0.0,0.0,0.0,0.0,0.10814631499852112
